id,mother_id,father_id
DE00000043164,DE00000028966,NL00000002661
RU00000043165,FR00000023673,FR00000001133
GB00000043166,NL00000003081,FR00000000479
NL00000043168,FR00000030054,FR00000001963
FR00000043171,NL00000021169,US00000002804
RU00000043172,GB00000046762,DE00000003760
DE00000043173,US00000047751,DE00000000470
US00000043174,FR00000006541,NL00000002169
US00000043175,US00000048492,FR00000002912
FR00000043176,DE00000009311,RU00000001914
FR00000043178,DE00000032031,FR00000001549
FR00000043180,RU00000012802,US00000001653
US00000043181,RU00000048903,FR00000002912
FR00000043182,FR00000047398,US00000002522
US00000043183,US00000032999,GB00000002348
GB00000043187,RU00000034634,US00000002804
FR00000043188,RU00000006424,GB00000001946
US00000043189,GB00000026703,DE00000001297
GB00000043190,NL00000048307,DE00000001547
DE00000043191,RU00000013806,RU00000002529
GB00000043198,US00000035920,US00000003013
GB00000043199,FR00000041285,US00000001473
RU00000043200,GB00000005385,FR00000003127
FR00000043201,RU00000030759,FR00000003214
GB00000043202,DE00000004646,GB00000001946
GB00000043203,FR00000023753,NL00000001832
DE00000043205,US00000016070,US00000002679
DE00000043207,DE00000031984,NL00000002141
RU00000043208,RU00000034933,GB00000002348
GB00000043209,DE00000028070,DE00000003077
FR00000043210,GB00000016420,RU00000001663
NL00000043211,DE00000020591,US00000003013
DE00000043212,NL00000033339,GB00000001495
US00000043215,FR00000021589,US00000001434
DE00000043216,NL00000033843,FR00000002912
NL00000043217,US00000043365,US00000003061
US00000043219,NL00000042402,US00000000863
GB00000043220,DE00000024860,FR00000003127
RU00000043224,RU00000008718,GB00000001946
US00000043225,RU00000039364,RU00000002115
NL00000043229,NL00000010014,RU00000003147
RU00000043230,US00000040915,FR00000003070
GB00000043234,DE00000035197,US00000002804
US00000043235,NL00000048399,RU00000000639
US00000043236,NL00000044672,FR00000003127
FR00000043238,US00000025141,FR00000002718
NL00000043240,GB00000042674,FR00000002912
RU00000043241,GB00000040306,US00000002918
US00000043243,RU00000018111,NL00000001623
FR00000043244,NL00000048746,FR00000002912
GB00000043245,NL00000028836,US00000002905
FR00000043246,GB00000021480,RU00000002001
FR00000043247,GB00000034028,NL00000002136
NL00000043248,GB00000048205,FR00000002912
RU00000043249,RU00000023383,DE00000000951
FR00000043250,RU00000048223,RU00000001107
RU00000043251,US00000013427,GB00000001408
GB00000043252,RU00000038182,FR00000003127
FR00000043256,RU00000048643,US00000002804
DE00000043261,US00000033354,NL00000001842
DE00000043262,US00000018234,RU00000002340
FR00000043263,US00000012590,DE00000001547
NL00000043266,NL00000019356,FR00000002698
GB00000043267,US00000027469,GB00000001495
DE00000043268,GB00000017887,GB00000001788
FR00000043269,NL00000006371,US00000001434
RU00000043274,DE00000046545,RU00000001663
DE00000043276,US00000029351,GB00000002348
GB00000043277,NL00000046230,FR00000002912
GB00000043278,US00000012731,GB00000001788
NL00000043282,GB00000027276,RU00000003766
DE00000043283,US00000024893,NL00000001842
DE00000043284,GB00000048050,NL00000002661
US00000043285,RU00000019314,DE00000002313
US00000043286,RU00000003555,DE00000001297
RU00000044146,FR00000005453,US00000001889
GB00000044149,NL00000004671,US00000002737
RU00000044150,RU00000008111,US00000002522
FR00000044152,FR00000043891,US00000001653
NL00000044153,RU00000032903,FR00000002912
DE00000044154,NL00000028062,US00000002249
GB00000044155,NL00000004327,GB00000001919
GB00000044157,RU00000006424,RU00000003661
RU00000044159,US00000041806,DE00000001297
FR00000044160,DE00000039655,GB00000002348
NL00000044161,DE00000024096,US00000002804
GB00000044162,GB00000004649,GB00000002348
RU00000044164,FR00000015223,US00000000795
DE00000044165,US00000045359,NL00000002625
NL00000044169,RU00000021304,US00000002567
GB00000044170,FR00000029932,GB00000001788
GB00000044171,FR00000026600,GB00000000557
RU00000044172,,NL00000000910
RU00000044175,GB00000008842,FR00000001963
US00000042989,US00000008201,GB00000001754
US00000042990,FR00000042540,RU00000001914
US00000042992,RU00000033969,GB00000022139
DE00000042993,FR00000030971,FR00000001133
FR00000042994,DE00000020533,US00000003013
RU00000042995,FR00000046897,FR00000002912
FR00000042996,GB00000026703,DE00000001297
GB00000042997,DE00000010265,GB00000002778
US00000043000,NL00000003235,GB00000000557
NL00000043001,FR00000041286,FR00000001133
NL00000043002,NL00000044657,US00000000811
NL00000043004,FR00000004786,FR00000001133
DE00000043008,NL00000008827,NL00000001784
NL00000043010,US00000016007,DE00000003077
NL00000043011,DE00000017259,RU00000002787
NL00000043012,NL00000033628,FR00000002912
DE00000043015,GB00000025525,GB00000001651
US00000043017,FR00000041078,NL00000002625
FR00000043018,GB00000003959,FR00000001133
RU00000043019,FR00000013882,US00000003095
DE00000043287,NL00000008376,FR00000002912
US00000043288,GB00000023184,DE00000003486
RU00000043289,DE00000012724,US00000002249
RU00000043290,NL00000048752,FR00000002912
FR00000043293,NL00000015956,RU00000002534
DE00000043294,US00000020171,US00000000811
NL00000043295,US00000006441,GB00000000943
DE00000043296,FR00000006739,RU00000001663
DE00000043297,US00000031223,FR00000000044
FR00000043298,RU00000010429,US00000000795
GB00000043299,US00000014400,DE00000000951
NL00000043300,RU00000003007,GB00000002348
GB00000043302,NL00000049701,NL00000002105
FR00000043303,GB00000037445,US00000003095
DE00000043304,,
RU00000043306,DE00000034425,FR00000002912
US00000043307,DE00000009513,GB00000000943
FR00000043308,DE00000036083,RU00000000639
NL00000043310,GB00000013222,FR00000002096
US00000091180,,
DE00000043311,DE00000004048,RU00000001914
RU00000043317,FR00000043250,FR00000001133
NL00000043318,FR00000011035,RU00000002115
RU00000043319,NL00000025034,FR00000002912
RU00000043321,DE00000033470,US00000000885
FR00000043323,NL00000012857,GB00000001918
NL00000043324,US00000027528,FR00000002912
NL00000043325,US00000035031,DE00000003486
GB00000043326,US00000031986,DE00000004043
FR00000043327,US00000009373,RU00000002787
FR00000043328,FR00000012245,US00000002793
US00000043329,NL00000005842,RU00000002787
GB00000043332,NL00000043711,US00000003013
GB00000043333,GB00000018887,FR00000002718
DE00000043334,NL00000032324,FR00000002698
GB00000043335,GB00000019529,DE00000004043
DE00000043336,DE00000048197,NL00000001858
US00000043337,US00000007177,FR00000003214
DE00000043339,GB00000046647,GB00000002908
NL00000043340,DE00000046545,DE00000001297
DE00000043341,DE00000019272,RU00000002727
US00000043346,DE00000041865,RU00000001663
US00000043347,US00000045235,GB00000001788
FR00000043348,DE00000007067,GB00000002348
FR00000043349,RU00000006116,RU00000002349
US00000043350,,DE00000001628
US00000043355,NL00000039177,DE00000001547
NL00000043356,FR00000006582,FR00000001133
FR00000043357,DE00000016911,GB00000002348
RU00000043358,DE00000035462,GB00000002348
RU00000043359,GB00000016057,NL00000002994
US00000043365,US00000046224,DE00000003867
GB00000043366,DE00000029371,US00000002522
GB00000043368,,NL00000000910
NL00000043370,FR00000045433,DE00000001844
NL00000043371,US00000008834,US00000001653
FR00000043372,FR00000033093,GB00000001286
FR00000043374,GB00000026569,DE00000002387
GB00000043375,DE00000049147,NL00000001842
GB00000043381,NL00000028717,FR00000000044
NL00000043384,RU00000027658,NL00000001784
RU00000043385,NL00000035445,FR00000001933
NL00000043386,GB00000020455,DE00000003077
FR00000043387,NL00000041751,FR00000000044
DE00000043388,US00000010008,NL00000001832
US00000043389,FR00000025053,FR00000000479
RU00000043390,NL00000047573,GB00000001495
DE00000043392,FR00000017207,RU00000002340
NL00000043394,GB00000046670,NL00000001969
DE00000043395,DE00000043778,NL00000002141
US00000043396,DE00000004521,RU00000002787
GB00000043397,RU00000015738,FR00000001549
FR00000043398,FR00000046228,GB00000000686
FR00000043399,GB00000005633,FR00000003214
DE00000043401,US00000023731,DE00000001844
RU00000043402,US00000013701,GB00000000943
NL00000043403,FR00000037078,US00000003013
RU00000043408,FR00000029373,NL00000001842
FR00000043410,FR00000004296,GB00000002778
GB00000043411,RU00000019388,US00000002679
RU00000043412,NL00000025881,US00000003013
FR00000043413,GB00000011592,RU00000002787
NL00000043416,US00000049010,RU00000002340
NL00000043417,DE00000033658,RU00000003766
FR00000043419,RU00000049719,DE00000000459
GB00000043420,DE00000014801,US00000002522
US00000043421,GB00000048091,GB00000001788
DE00000043422,DE00000003711,FR00000002217
GB00000043423,US00000047052,DE00000000459
FR00000043425,US00000022083,DE00000001297
DE00000043426,,
NL00000043429,GB00000024264,DE00000001628
FR00000043432,NL00000049701,GB00000000239
FR00000043433,NL00000039507,US00000002905
DE00000043436,DE00000007502,NL00000002661
NL00000043438,US00000029398,FR00000001133
US00000043440,NL00000003097,US00000002029
RU00000043441,DE00000012758,DE00000001547
GB00000043442,NL00000043682,FR00000002912
FR00000043443,NL00000008090,DE00000002313
DE00000040057,FR00000040858,RU00000002115
US00000040058,RU00000010491,RU00000003147
NL00000040059,FR00000018382,RU00000002787
FR00000040060,NL00000014656,GB00000001408
NL00000040061,US00000023248,US00000002884
GB00000040062,DE00000005560,GB00000001788
US00000040063,NL00000027918,FR00000001591
RU00000040064,NL00000024705,NL00000001819
RU00000040065,RU00000020454,FR00000003127
GB00000040066,RU00000042255,FR00000003127
DE00000040067,FR00000027943,FR00000002912
FR00000040068,NL00000013289,FR00000002912
DE00000040102,NL00000022199,NL00000002814
US00000040103,DE00000037504,FR00000001133
FR00000040123,NL00000047861,NL00000002625
US00000040124,DE00000033605,DE00000003077
US00000040125,RU00000014731,DE00000002054
DE00000040126,US00000015608,FR00000001933
FR00000040127,DE00000040800,GB00000001788
DE00000040128,GB00000019742,RU00000002534
US00000040129,RU00000030047,GB00000001918
NL00000040130,NL00000034376,GB00000001918
US00000040131,NL00000014733,FR00000001933
RU00000040132,FR00000014729,DE00000001547
FR00000040133,RU00000039439,GB00000001788
GB00000040134,NL00000035701,NL00000001819
GB00000040168,NL00000046513,DE00000001547
US00000040172,FR00000043716,GB00000001754
NL00000040176,FR00000039383,FR00000002912
FR00000040181,FR00000036836,DE00000001547
US00000040183,NL00000045482,FR00000002806
FR00000040184,DE00000044902,RU00000002115
RU00000040185,FR00000011868,US00000002567
FR00000040186,FR00000008022,US00000001843
DE00000040216,DE00000012496,RU00000003766
NL00000040217,NL00000015295,FR00000000479
DE00000040218,FR00000005644,NL00000001832
DE00000040219,GB00000042710,DE00000001547
FR00000040220,FR00000036069,FR00000002912
RU00000040222,GB00000046754,RU00000002115
DE00000040224,DE00000048549,FR00000002912
RU00000040227,FR00000037125,DE00000003486
RU00000040229,GB00000026703,GB00000001946
RU00000040230,US00000012215,GB00000001495
DE00000040233,GB00000007885,NL00000000810
RU00000040235,GB00000020765,GB00000000686
DE00000040237,GB00000010981,FR00000002806
GB00000040238,GB00000039082,NL00000002994
GB00000040242,DE00000013287,DE00000001742
DE00000040243,RU00000011023,US00000001936
RU00000040244,US00000028822,FR00000003127
GB00000040245,RU00000020337,US00000001528
DE00000040246,FR00000015158,GB00000002778
US00000040247,GB00000021772,GB00000001973
DE00000040248,GB00000024261,GB00000002899
FR00000040249,NL00000012755,RU00000001663
NL00000040255,US00000034582,GB00000000943
RU00000040256,FR00000037443,DE00000001742
US00000040257,DE00000046803,US00000002905
DE00000040258,GB00000007186,NL00000001842
RU00000040260,FR00000016234,FR00000002912
FR00000040262,NL00000044116,RU00000004022
RU00000040263,RU00000020010,US00000002522
GB00000040264,FR00000024390,FR00000002912
GB00000040272,NL00000008058,US00000002845
GB00000040273,GB00000031538,FR00000003127
RU00000040274,RU00000008513,US00000002165
DE00000040275,DE00000009780,DE00000000660
DE00000040276,FR00000046248,GB00000002348
GB00000040277,NL00000047739,NL00000001784
GB00000040278,FR00000029121,GB00000001495
DE00000040279,GB00000026703,GB00000001973
DE00000040281,RU00000035468,FR00000002912
FR00000040282,RU00000040483,US00000001653
RU00000040283,FR00000038198,US00000001653
FR00000040284,FR00000038171,US00000002522
NL00000040285,US00000044007,US00000002029
FR00000040287,NL00000026006,US00000002522
FR00000040292,US00000010008,NL00000000910
RU00000040293,GB00000013558,NL00000001842
GB00000040294,FR00000040523,FR00000003127
RU00000040295,GB00000024317,RU00000002787
FR00000040296,US00000013619,FR00000001549
GB00000040297,GB00000023323,NL00000002105
US00000040298,RU00000014217,RU00000002901
NL00000040299,GB00000032315,DE00000001297
FR00000040301,US00000035209,FR00000002196
FR00000040302,US00000019951,RU00000001107
RU00000040305,NL00000036803,FR00000001133
GB00000040307,DE00000014659,FR00000002912
DE00000040308,RU00000036242,DE00000002452
GB00000040319,GB00000041515,NL00000001858
GB00000043444,GB00000044822,US00000001653
GB00000043447,DE00000043342,NL00000000472
US00000043449,RU00000043732,FR00000000044
GB00000043450,DE00000033862,DE00000000951
NL00000043451,RU00000035941,RU00000001107
US00000043452,GB00000038089,NL00000001832
GB00000043453,GB00000026703,NL00000001832
US00000043454,US00000013816,FR00000002912
US00000043455,NL00000005103,US00000003013
NL00000043457,US00000039027,NL00000002105
GB00000043462,US00000030372,US00000002755
NL00000043465,NL00000030630,GB00000000331
DE00000043466,NL00000040269,GB00000001973
DE00000043467,GB00000049661,DE00000001297
FR00000043471,GB00000042663,GB00000002909
US00000043472,RU00000025256,GB00000002908
US00000043473,,FR00000012320
US00000043474,FR00000007513,GB00000002900
DE00000043479,RU00000040365,NL00000002814
US00000043481,RU00000039947,RU00000002325
NL00000043482,FR00000033356,NL00000002661
NL00000043484,RU00000009978,RU00000002787
US00000043486,RU00000011446,GB00000001651
NL00000043487,GB00000042999,NL00000000472
RU00000043488,RU00000007019,FR00000002912
FR00000043491,US00000003891,RU00000000245
RU00000043494,RU00000048583,US00000001653
FR00000043495,DE00000032583,GB00000002778
NL00000043496,DE00000020038,NL00000002814
FR00000043497,US00000034136,FR00000001963
DE00000043499,FR00000018569,NL00000001832
NL00000043501,RU00000007929,RU00000003147
FR00000043502,RU00000035451,FR00000001933
NL00000043504,GB00000024347,DE00000001742
US00000043505,RU00000004750,RU00000003766
RU00000043506,US00000004570,FR00000002698
DE00000043508,GB00000016651,RU00000003878
FR00000043509,RU00000046768,DE00000001297
US00000043512,DE00000017455,DE00000001547
GB00000043513,US00000008200,DE00000003077
NL00000043514,US00000026234,DE00000001628
US00000043515,GB00000038968,DE00000001742
FR00000043516,US00000049356,US00000003013
US00000043517,GB00000013110,GB00000002348
DE00000043518,DE00000018391,DE00000003760
FR00000043519,NL00000048266,DE00000001297
RU00000043521,RU00000039215,US00000001653
US00000043523,RU00000020640,NL00000001996
DE00000043526,FR00000033855,NL00000000178
US00000043527,FR00000030909,US00000003013
DE00000043528,DE00000018964,US00000002567
DE00000043532,NL00000004413,FR00000000479
US00000043536,NL00000018416,US00000000795
NL00000043537,DE00000014370,RU00000002115
GB00000043538,RU00000037222,US00000002804
FR00000043539,FR00000019765,FR00000002912
FR00000043540,RU00000023884,GB00000002909
FR00000043541,US00000005971,NL00000001784
US00000043544,DE00000039019,NL00000000472
RU00000043546,GB00000018164,US00000003013
RU00000043547,US00000033250,DE00000000951
DE00000043548,US00000015866,DE00000000784
NL00000091186,,
US00000043551,FR00000019034,GB00000002348
NL00000043553,US00000017021,NL00000002136
GB00000043554,US00000042217,US00000002376
FR00000043557,FR00000041617,FR00000002912
RU00000043559,GB00000031994,US00000001889
GB00000043563,DE00000027857,NL00000001832
GB00000043564,NL00000036311,RU00000002115
NL00000043567,DE00000033349,US00000002905
GB00000043568,DE00000009924,GB00000001873
FR00000043569,US00000023632,US00000000795
DE00000043570,NL00000035805,GB00000001946
US00000043571,FR00000031175,GB00000003989
FR00000043573,NL00000017247,DE00000000723
GB00000043575,NL00000036993,NL00000001784
DE00000043576,NL00000037246,NL00000000472
NL00000043577,GB00000033960,FR00000002912
RU00000043578,FR00000047869,FR00000002912
NL00000043580,GB00000046868,GB00000001918
RU00000043582,GB00000033248,US00000003095
NL00000043583,RU00000036295,FR00000002196
DE00000043585,US00000018930,RU00000003766
DE00000043586,FR00000035608,FR00000000044
US00000043587,US00000029512,US00000002786
DE00000043589,DE00000027368,FR00000002912
FR00000043592,US00000014590,FR00000002765
NL00000043593,US00000033160,GB00000001973
RU00000043594,US00000030237,US00000002804
US00000043598,NL00000024429,GB00000001788
RU00000043600,GB00000034296,DE00000003486
NL00000043601,DE00000027990,US00000002249
GB00000043602,,
DE00000043603,DE00000014659,GB00000022139
DE00000043604,US00000043544,GB00000000557
US00000043605,FR00000045783,FR00000001549
NL00000043606,NL00000014733,GB00000001788
US00000043607,DE00000017619,GB00000001873
FR00000043608,FR00000045041,RU00000002001
NL00000043609,RU00000008363,NL00000000175
GB00000043610,RU00000021882,FR00000001549
NL00000043611,GB00000011168,NL00000001909
NL00000043612,FR00000040795,GB00000001873
DE00000043613,RU00000039359,GB00000001873
RU00000043617,RU00000049271,US00000002804
RU00000043618,RU00000040856,US00000002804
US00000043619,DE00000040154,NL00000003293
RU00000043620,GB00000017637,FR00000002912
RU00000043625,GB00000018337,NL00000003091
DE00000043628,NL00000022615,RU00000002115
DE00000043629,NL00000008409,NL00000002814
FR00000043636,GB00000024805,NL00000003293
RU00000043637,DE00000033668,US00000001653
US00000043639,GB00000043647,US00000001653
NL00000043640,RU00000026444,US00000002029
RU00000043642,GB00000048415,FR00000002718
FR00000043645,RU00000048663,GB00000002899
RU00000043648,NL00000046264,RU00000001107
FR00000040320,RU00000048944,US00000002249
NL00000040321,FR00000011693,NL00000001784
US00000040322,GB00000037957,DE00000000784
DE00000044176,FR00000023846,NL00000001784
US00000044177,DE00000039837,DE00000001297
RU00000044178,US00000003151,FR00000001933
DE00000044180,US00000048334,NL00000001784
DE00000044181,FR00000013445,GB00000001408
NL00000044185,NL00000044254,US00000002905
US00000044186,FR00000032402,GB00000001495
FR00000044189,RU00000037210,RU00000001107
US00000044191,NL00000024026,RU00000002001
FR00000044192,DE00000005294,DE00000001742
GB00000044193,RU00000017437,GB00000001586
US00000044194,NL00000006521,GB00000001408
DE00000044195,GB00000044909,RU00000002534
RU00000044197,DE00000041519,DE00000001742
FR00000044198,RU00000035946,DE00000003486
RU00000044201,RU00000003651,NL00000001613
US00000044203,DE00000027907,FR00000002912
GB00000044204,US00000047770,GB00000000557
DE00000044206,US00000010716,NL00000002105
US00000091198,US00000064918,RU00000050369
FR00000044207,NL00000009244,NL00000002661
US00000044212,DE00000036072,GB00000001788
US00000044214,RU00000035524,US00000003013
GB00000044215,RU00000022547,DE00000003486
DE00000044216,RU00000022661,NL00000001842
US00000044218,GB00000008413,NL00000002169
NL00000044219,FR00000037462,NL00000001613
DE00000044221,NL00000039488,NL00000001832
GB00000044222,US00000042217,RU00000002115
DE00000044223,GB00000043453,RU00000001914
RU00000044224,DE00000012895,DE00000003486
RU00000044225,GB00000047055,US00000002905
NL00000044226,US00000037930,US00000002793
DE00000044227,RU00000016801,FR00000002912
DE00000044228,FR00000017314,FR00000001133
DE00000044229,NL00000024776,GB00000002348
RU00000044230,RU00000045556,GB00000002899
RU00000044231,DE00000011438,GB00000001788
US00000044233,US00000019638,DE00000001547
NL00000044234,FR00000043146,FR00000002096
RU00000044236,DE00000009775,US00000003095
NL00000044237,NL00000028108,FR00000002196
FR00000044239,US00000035166,DE00000003760
FR00000044240,NL00000022232,NL00000000910
DE00000044241,RU00000027822,DE00000000723
FR00000044242,GB00000021470,US00000002804
FR00000044243,US00000004578,FR00000003070
RU00000044248,FR00000047710,NL00000000810
GB00000044251,US00000028375,DE00000001297
FR00000044252,FR00000043330,US00000003013
NL00000044253,NL00000007763,DE00000001297
NL00000044254,GB00000011281,FR00000002217
GB00000044256,RU00000044201,FR00000001133
RU00000044257,RU00000011786,NL00000001842
US00000044259,NL00000043772,NL00000002814
NL00000044262,NL00000038997,FR00000001591
DE00000044265,US00000015254,NL00000002136
FR00000044268,RU00000044826,US00000000885
DE00000044269,DE00000019253,GB00000000686
DE00000044270,DE00000004641,NL00000001842
FR00000044274,DE00000035918,RU00000001663
RU00000044275,GB00000044788,DE00000003486
GB00000044276,DE00000016318,FR00000002912
US00000044277,FR00000021858,DE00000003486
DE00000044278,DE00000029732,RU00000003505
NL00000044279,US00000047934,US00000002249
US00000044280,GB00000002963,US00000002249
US00000044281,NL00000011134,RU00000003505
RU00000044282,DE00000037054,RU00000003505
RU00000044283,US00000015184,RU00000003505
RU00000044284,NL00000029613,DE00000003486
DE00000044285,FR00000016898,DE00000003486
US00000044286,DE00000013178,DE00000003486
GB00000044287,FR00000040136,RU00000003505
US00000044288,RU00000019519,US00000002249
NL00000044289,NL00000033194,RU00000003505
GB00000044290,RU00000004264,RU00000003505
DE00000044291,NL00000044332,DE00000003486
NL00000044292,RU00000046360,US00000002249
RU00000044293,FR00000037096,FR00000002912
GB00000044294,RU00000007335,RU00000003505
FR00000044295,RU00000046468,FR00000002912
GB00000044296,FR00000045081,DE00000003486
FR00000044297,NL00000043652,US00000002249
FR00000044298,NL00000019106,DE00000003486
NL00000044299,NL00000038679,FR00000002912
RU00000044300,DE00000030213,FR00000002912
US00000044301,FR00000037127,RU00000003505
DE00000044302,NL00000037589,FR00000003493
US00000044303,RU00000014638,FR00000002912
GB00000044304,FR00000049456,RU00000003505
NL00000044305,NL00000016600,DE00000003486
RU00000044306,FR00000008371,US00000003013
GB00000044307,US00000039452,FR00000002912
NL00000044308,RU00000015210,FR00000002912
RU00000044309,RU00000007753,FR00000002912
DE00000044310,NL00000026807,FR00000003493
US00000044311,NL00000039384,NL00000003293
NL00000044312,GB00000028690,NL00000001842
DE00000044313,FR00000020448,NL00000001996
RU00000044314,RU00000033595,NL00000003293
FR00000044315,DE00000003145,FR00000001591
RU00000044316,FR00000014658,DE00000001547
NL00000044317,US00000032986,FR00000003070
FR00000044318,US00000032986,GB00000001918
DE00000044319,FR00000041608,NL00000001842
DE00000044320,GB00000046464,FR00000003214
GB00000044321,RU00000030815,US00000002918
RU00000044322,NL00000022563,FR00000001933
US00000044323,NL00000028697,US00000002793
FR00000044324,DE00000019748,US00000003013
GB00000044325,DE00000027929,US00000000795
DE00000044328,NL00000028683,NL00000003293
RU00000044333,US00000035765,RU00000002115
GB00000044334,NL00000022630,US00000002793
GB00000044335,RU00000042252,RU00000002340
NL00000044336,GB00000013946,NL00000001969
US00000044337,DE00000037147,RU00000002340
NL00000044338,US00000016236,NL00000003203
DE00000044342,US00000007057,US00000002804
US00000040323,DE00000010986,DE00000002745
GB00000040328,FR00000045032,NL00000001858
DE00000040329,US00000046528,US00000001653
FR00000040330,DE00000004177,NL00000001819
DE00000040331,GB00000043965,FR00000002698
RU00000040332,NL00000005613,US00000001653
NL00000040333,RU00000041064,GB00000001918
NL00000040335,,
NL00000040336,US00000029469,US00000002194
FR00000040337,DE00000003852,FR00000001133
DE00000040338,FR00000033210,FR00000001133
FR00000040339,NL00000027761,NL00000001842
FR00000040340,FR00000042540,NL00000001784
RU00000040342,NL00000013352,DE00000001628
GB00000040343,FR00000026260,NL00000000472
RU00000040344,RU00000012927,US00000002918
GB00000040345,GB00000006072,RU00000002650
US00000040346,GB00000033162,GB00000000239
RU00000040347,GB00000027787,FR00000002912
GB00000040349,NL00000043451,US00000002522
RU00000040351,DE00000009661,FR00000000479
FR00000040353,FR00000033930,US00000002386
GB00000040354,RU00000005200,DE00000001297
NL00000040355,GB00000024882,FR00000002912
RU00000040359,DE00000023493,NL00000001832
FR00000040380,US00000022212,RU00000002350
DE00000040382,RU00000004272,FR00000001133
DE00000040385,NL00000029484,US00000002322
GB00000040386,DE00000021017,NL00000002625
FR00000040387,NL00000017111,DE00000003077
NL00000040390,RU00000035893,GB00000000557
RU00000040393,DE00000037279,NL00000001842
RU00000040394,US00000032592,GB00000000943
GB00000040395,RU00000007931,FR00000003059
DE00000040397,,
FR00000040399,DE00000044480,RU00000001107
US00000040401,GB00000026520,NL00000001784
US00000040402,DE00000032072,RU00000002115
US00000040403,US00000044447,US00000001653
DE00000040404,GB00000012764,NL00000000472
US00000040405,US00000037172,US00000003013
US00000040406,DE00000035861,GB00000002348
US00000040407,NL00000007846,FR00000001133
RU00000040409,FR00000015724,FR00000002912
GB00000040410,US00000013443,GB00000000557
FR00000040411,US00000047698,RU00000001663
US00000040413,RU00000009130,FR00000002912
RU00000040414,FR00000006037,FR00000002912
DE00000040416,NL00000029865,FR00000020558
FR00000040417,FR00000039577,GB00000001946
DE00000040419,US00000024187,DE00000002745
DE00000040420,RU00000021234,US00000002804
GB00000040421,RU00000045607,US00000000811
DE00000040429,DE00000033756,RU00000002787
US00000040430,FR00000041536,FR00000003127
US00000040431,RU00000020570,DE00000001547
DE00000040432,FR00000048410,FR00000001133
RU00000040433,DE00000024855,DE00000001628
DE00000040434,US00000041115,RU00000002115
NL00000040435,DE00000042967,US00000002567
NL00000040436,DE00000025276,FR00000001133
FR00000040437,,
RU00000040438,NL00000017784,RU00000002349
GB00000040441,FR00000026391,US00000002804
NL00000040442,GB00000018144,US00000002905
NL00000040443,NL00000014475,GB00000001873
GB00000040447,NL00000045524,US00000003013
DE00000040448,FR00000036895,DE00000003077
DE00000040449,RU00000039081,FR00000001133
DE00000040450,DE00000018769,FR00000002806
FR00000040451,GB00000005421,FR00000000899
FR00000040452,US00000008405,FR00000002912
DE00000040453,RU00000005846,FR00000001933
RU00000043651,GB00000012903,NL00000002661
DE00000043660,GB00000003761,GB00000002264
US00000043661,NL00000004113,FR00000002059
US00000043668,RU00000035764,RU00000002115
DE00000043669,GB00000018380,FR00000003214
DE00000043670,FR00000013346,FR00000002912
RU00000043671,GB00000021941,RU00000002001
FR00000043672,RU00000010489,NL00000002169
RU00000043673,NL00000021930,GB00000002909
RU00000043674,GB00000035772,US00000002884
FR00000043675,GB00000017623,NL00000001858
RU00000043684,US00000023245,US00000000795
US00000043692,FR00000024735,GB00000002348
RU00000043695,US00000014872,FR00000002718
NL00000043704,US00000030109,US00000002905
NL00000043708,DE00000016927,RU00000003737
RU00000043710,DE00000039518,RU00000002115
GB00000043728,GB00000022316,NL00000002105
DE00000043729,FR00000014586,RU00000002340
RU00000043732,GB00000035285,RU00000001914
DE00000043734,US00000035165,US00000002322
RU00000043741,NL00000038050,GB00000001873
RU00000043743,GB00000037441,GB00000000557
RU00000043744,FR00000013709,US00000002905
NL00000043747,NL00000036199,NL00000002141
RU00000043748,GB00000004904,US00000003013
NL00000043750,FR00000039577,NL00000016061
US00000043751,GB00000043959,GB00000001495
NL00000043752,NL00000019631,US00000002522
NL00000043754,NL00000003140,RU00000001107
NL00000043756,FR00000040872,DE00000001742
RU00000043757,RU00000021309,US00000002322
US00000043758,FR00000033703,GB00000002348
US00000043765,NL00000043427,NL00000000472
US00000043769,GB00000038968,US00000002793
DE00000043770,NL00000015275,FR00000001549
US00000043771,GB00000032033,NL00000002994
NL00000043772,DE00000006173,DE00000001773
FR00000043774,RU00000017015,FR00000003070
GB00000043775,RU00000020312,NL00000001842
GB00000043776,DE00000018724,US00000001936
NL00000043777,DE00000005084,DE00000001547
DE00000043778,NL00000044657,DE00000001628
FR00000043779,RU00000023049,US00000001434
US00000043782,FR00000034748,GB00000001586
DE00000043784,US00000018081,RU00000001054
NL00000043785,NL00000010895,FR00000003070
FR00000043786,US00000013697,GB00000000943
GB00000043787,DE00000033349,US00000002905
FR00000043788,NL00000003895,GB00000001696
DE00000043789,DE00000013446,FR00000002912
NL00000043790,GB00000005693,US00000000885
FR00000043792,DE00000047096,GB00000001636
DE00000043794,GB00000040252,DE00000001742
DE00000043795,RU00000037197,US00000002786
FR00000043796,RU00000029475,NL00000000810
US00000043797,DE00000028417,US00000001653
FR00000043798,FR00000033279,US00000002804
NL00000043799,NL00000011382,NL00000000787
RU00000043802,FR00000011480,DE00000003760
US00000043804,RU00000010583,NL00000002105
US00000043805,US00000049804,GB00000002348
RU00000043806,FR00000037534,NL00000001784
GB00000043807,RU00000042980,US00000003013
US00000043808,GB00000011433,GB00000001754
DE00000043809,GB00000035330,FR00000001133
NL00000043810,RU00000016000,RU00000002787
