id,ebv
US00000015378,-52.5
NL00000054403,-20.1
RU00000054422,976.6
RU00000054427,-844.5
GB00000054587,11.5
NL00000073811,244.9
GB00000073821,-20.1
RU00000038522,1156.7
GB00000073834,-207.5
NL00000073865,-899.2
DE00000073867,
US00000052723,-240.3
US00000052747,-137.5
GB00000052749,-216.2
GB00000052751,-1052.0
US00000052937,-336.0
RU00000052948,44.5
FR00000053980,11.5
US00000015376,601.7
GB00000015377,1314.5
GB00000054096,-216.2
FR00000054104,103.1
NL00000052307,
GB00000015380,628.9
RU00000076255,-499.0
NL00000002999,933.0
FR00000006296,1190.1
NL00000007395,548.9
GB00000035914,995.8
NL00000013728,794.1
FR00000037790,237.9
FR00000041548,1386.1
NL00000019802,616.6
NL00000021881,-835.8
GB00000021999,1037.8
FR00000046677,-451.2
GB00000047811,347.2
GB00000048693,1155.1
RU00000073869,238.5
NL00000073960,-265.7
DE00000038524,709.9
GB00000073986,553.8
US00000073987,
RU00000073988,930.4
NL00000074100,745.0
DE00000074103,-483.0
RU00000003283,433.1
US00000021256,1323.9
US00000038767,872.2
US00000021259,726.5
US00000033020,529.4
GB00000076449,-165.3
RU00000044654,-125.8
DE00000004471,408.0
GB00000021497,-118.2
GB00000027573,-247.9
US00000038657,1117.6
RU00000015907,-35.2
US00000072760,91.4
US00000072762,289.0
RU00000072770,
US00000062135,608.4
US00000051579,-603.6
FR00000044738,496.4
DE00000083352,252.0
DE00000083066,-133.6
GB00000083100,20.4
DE00000072722,306.8
DE00000083068,244.9
GB00000083070,307.4
US00000072729,-335.4
DE00000083111,-20.4
FR00000038663,557.0
FR00000062040,205.9
US00000072775,-9.3
NL00000073908,-848.7
RU00000003022,287.7
RU00000003025,524.8
NL00000015393,681.8
RU00000015394,1223.1
US00000038525,-1007.7
NL00000075526,
NL00000044332,112.8
US00000027215,-266.6
NL00000083241,-480.1
RU00000004174,444.3
DE00000051634,
NL00000015553,110.7
NL00000044367,971.3
US00000038682,-17.3
DE00000015582,1018.2
GB00000009811,979.4
US00000004200,441.0
NL00000038655,658.3
US00000032968,907.9
RU00000038723,502.6
RU00000021230,-224.3
DE00000009845,433.7
US00000076366,-468.3
RU00000027302,607.5
NL00000027303,458.8
FR00000021267,814.8
FR00000004269,-209.9
DE00000076428,
US00000015665,686.8
NL00000015520,132.2
DE00000015043,462.6
GB00000015521,179.3
GB00000010062,594.7
DE00000010070,-253.2
US00000010082,236.3
US00000062171,
GB00000062191,4.7
US00000083130,
DE00000062160,157.7
DE00000083132,216.2
FR00000083332,427.3
US00000072731,-576.4
NL00000072741,67.6
DE00000062194,616.8
FR00000083098,-188.3
NL00000072802,-65.7
US00000083140,-120.6
US00000015534,949.5
FR00000051623,-248.2
US00000072757,-322.2
GB00000062404,-143.9
RU00000072823,-618.8
FR00000062212,
GB00000083164,-151.9
RU00000015052,1042.1
GB00000033335,105.9
RU00000062089,337.6
RU00000083056,
FR00000027635,9.0
US00000051524,596.2
FR00000004585,459.3
US00000083062,521.8
FR00000051528,
US00000062106,-63.2
RU00000083071,-528.1
GB00000072772,139.1
RU00000072774,403.1
FR00000027641,-671.3
US00000072665,414.6
GB00000083120,-172.5
DE00000062330,1136.2
US00000093596,243.8
NL00000083078,-72.8
GB00000083228,748.2
US00000072826,268.8
NL00000062220,213.7
RU00000062034,342.6
NL00000083171,
FR00000072783,756.6
DE00000051607,419.5
US00000083127,805.8
RU00000038144,1148.8
US00000083096,209.7
DE00000083148,-659.3
RU00000083296,387.1
FR00000072820,-482.1
RU00000083083,187.6
FR00000072892,334.1
DE00000051620,-13.0
US00000062205,691.3
FR00000062216,-164.1
NL00000051673,-851.0
DE00000051805,-552.7
GB00000072884,573.2
GB00000062348,227.2
DE00000083316,845.4
DE00000051664,289.5
RU00000072710,-167.9
FR00000083003,352.7
DE00000051461,405.9
US00000072968,126.1
FR00000062163,-263.4
US00000082996,18.3
FR00000051534,-221.3
US00000062400,-432.2
RU00000083265,403.1
FR00000072815,183.0
US00000083160,-178.7
DE00000093600,-59.6
RU00000072669,300.5
US00000083081,
DE00000083097,239.2
RU00000083139,43.9
GB00000083294,113.5
RU00000083038,-199.7
NL00000072891,983.9
RU00000027649,-196.8
DE00000072709,491.2
US00000072715,189.9
GB00000083059,
FR00000062101,137.9
US00000062337,267.6
RU00000015544,-26.5
US00000083331,26.2
DE00000072845,751.9
FR00000062137,643.2
US00000072773,728.6
DE00000051672,-603.4
RU00000072843,-388.0
US00000062157,
FR00000051693,450.2
FR00000062130,413.2
RU00000044803,601.9
NL00000051468,905.0
NL00000004630,666.1
DE00000051471,-535.4
RU00000051506,-326.5
US00000072703,265.6
FR00000072831,432.7
NL00000083047,-187.6
GB00000072711,6.0
FR00000072713,63.4
RU00000051488,359.3
DE00000083057,148.9
RU00000021663,600.3
GB00000062263,-1321.5
RU00000037516,-304.1
FR00000038198,91.5
US00000072761,526.4
FR00000083110,621.4
RU00000083214,-1412.5
US00000051529,
FR00000051533,115.0
FR00000015015,670.2
NL00000051743,-193.0
RU00000072656,
NL00000062065,-64.7
FR00000051660,-1574.4
GB00000062230,-57.2
NL00000093615,357.6
FR00000072687,-709.4
US00000038645,761.5
RU00000051497,
NL00000062070,
DE00000051499,-6.0
NL00000083103,-220.5
DE00000062158,7.9
US00000072730,18.9
FR00000062388,61.1
NL00000072745,
DE00000072988,159.7
FR00000062222,
DE00000051493,-7.5
DE00000083028,288.9
RU00000083262,779.8
DE00000083328,-624.2
FR00000072700,
DE00000051722,54.1
US00000051604,
RU00000062127,-132.1
GB00000010342,-272.2
RU00000062080,441.3
FR00000083002,-32.0
US00000062086,-325.2
GB00000062108,349.9
NL00000051464,-821.2
US00000051669,-336.6
US00000062273,580.1
FR00000062184,-13.0
US00000051573,-170.6
GB00000083327,199.9
FR00000062307,141.1
GB00000083212,-1184.9
GB00000051756,415.7
NL00000062076,
NL00000083101,-344.3
US00000051532,230.3
FR00000051816,-453.4
NL00000082998,-13.0
NL00000072778,
US00000062178,
FR00000072993,336.6
GB00000033610,-900.8
FR00000038209,800.4
US00000083308,903.6
GB00000062359,516.0
US00000083085,687.5
RU00000083311,662.3
GB00000062219,-443.3
FR00000083168,-232.0
NL00000062225,640.6
NL00000072927,-20.4
NL00000062081,261.3
NL00000072874,-286.5
FR00000051511,-120.4
US00000051709,14.9
GB00000004702,104.4
GB00000062052,-447.7
FR00000038685,853.7
FR00000015577,1200.1
DE00000015735,594.3
FR00000072866,-1316.4
DE00000021810,843.8
FR00000015583,964.5
NL00000051687,-749.9
GB00000054609,-332.6
NL00000054665,67.6
RU00000015390,862.5
DE00000015517,534.6
GB00000038733,-686.8
US00000027269,12.3
FR00000015609,135.7
RU00000009855,850.0
FR00000076424,
NL00000044527,731.3
RU00000072849,85.9
US00000083166,-13.0
FR00000004572,508.2
NL00000051472,168.7
RU00000051774,-129.6
US00000015951,586.9
DE00000062264,464.4
RU00000072909,847.2
FR00000051557,-173.4
US00000083013,-65.8
DE00000051632,108.3
FR00000072822,826.0
NL00000072904,124.3
FR00000062248,103.2
DE00000051641,244.9
DE00000077189,-20.1
FR00000077230,-216.2
GB00000077351,-576.9
US00000038226,877.8
GB00000010409,842.9
RU00000083194,1036.7
RU00000038237,773.6
NL00000015097,200.4
FR00000004793,264.9
NL00000033550,945.1
RU00000038258,499.9
US00000015626,892.3
NL00000015628,598.7
US00000076348,325.4
RU00000038272,-669.0
RU00000011150,98.4
NL00000015691,860.4
RU00000038864,-180.3
DE00000015180,276.7
US00000015184,395.7
US00000010388,1112.8
DE00000038214,469.1
FR00000038219,990.1
RU00000044951,1211.4
DE00000015584,529.2
NL00000016161,196.0
RU00000015098,574.8
DE00000021819,-42.0
DE00000038716,
NL00000021828,-731.1
DE00000044987,844.1
GB00000038717,1048.9
FR00000038252,663.8
RU00000015114,-53.2
GB00000016194,413.3
RU00000051688,1511.8
RU00000021849,811.0
GB00000016197,-195.3
NL00000038718,861.4
NL00000033580,-13.2
US00000051689,717.2
US00000015587,-324.1
FR00000038720,574.9
US00000038722,661.6
GB00000038727,93.3
FR00000038728,-348.9
DE00000062266,-143.1
RU00000076319,-537.4
DE00000015623,149.5
US00000015635,543.5
US00000038780,-737.3
NL00000038786,1021.6
US00000015672,297.5
DE00000015683,564.8
GB00000015687,514.1
NL00000038260,366.0
NL00000047199,-846.7
GB00000038331,1148.6
US00000015742,182.1
RU00000027187,372.5
US00000038664,-762.0
FR00000044386,543.7
FR00000015765,624.6
NL00000010010,1092.2
GB00000004440,-186.1
GB00000004447,549.8
NL00000026807,771.7
US00000027618,-224.2
FR00000039130,598.4
FR00000036151,-445.8
US00000038945,945.9
FR00000033488,128.1
GB00000027983,591.1
GB00000090354,-1182.9
NL00000039350,-1553.5
US00000005031,684.2
DE00000033808,-64.3
US00000092219,325.4
DE00000045723,819.4
GB00000090459,
FR00000090479,52.7
DE00000090532,
US00000090574,-335.0
FR00000090635,410.2
FR00000090654,325.4
GB00000090700,
GB00000021855,639.3
DE00000015601,-163.1
FR00000038737,754.7
DE00000039337,-591.5
DE00000045020,269.2
RU00000038797,210.5
RU00000015738,-200.1
FR00000015667,676.1
DE00000062275,-1038.5
GB00000015161,1099.6
NL00000027931,-315.1
FR00000016238,-234.6
US00000027949,573.5
FR00000012245,-811.6
GB00000033625,-134.8
US00000015813,962.3
RU00000026813,-76.2
FR00000038349,1070.2
RU00000093655,
DE00000093656,
FR00000093657,
DE00000093660,
GB00000093662,
FR00000093663,
FR00000091156,-20.1
RU00000091183,
FR00000091195,173.3
RU00000091205,605.8
NL00000091210,307.8
FR00000005578,862.2
DE00000028635,2046.2
FR00000039018,521.7
DE00000035877,1172.3
DE00000015208,62.2
US00000004349,-352.0
RU00000033859,357.3
NL00000005103,-383.5
DE00000021371,460.7
NL00000092240,
RU00000092244,234.3
FR00000033136,646.0
FR00000092305,-23.1
US00000039037,914.0
FR00000090770,325.4
GB00000090775,
NL00000090789,173.3
US00000090793,162.4
RU00000090795,-55.9
GB00000090837,
DE00000090852,11.5
FR00000090853,173.3
DE00000090862,-15.5
NL00000090866,-292.7
NL00000090871,-639.5
FR00000090890,
RU00000090950,8.3
FR00000090959,-661.1
FR00000072312,
RU00000072314,170.9
DE00000072330,-95.0
NL00000072333,-1465.3
GB00000092395,
RU00000092399,-1318.6
RU00000092401,
GB00000091239,815.3
RU00000091240,
DE00000091241,-633.2
RU00000091275,
NL00000091282,-13.0
GB00000091285,173.3
NL00000091310,-216.6
FR00000091341,
GB00000091404,
RU00000091506,-216.2
US00000092442,
NL00000038384,249.9
GB00000092497,-121.2
RU00000092498,
NL00000092506,576.3
RU00000092549,
FR00000092550,213.2
GB00000092570,-13.0
GB00000072349,307.8
DE00000072374,-648.2
US00000072409,649.7
NL00000072431,
DE00000072434,
DE00000072435,11.5
DE00000072458,-966.8
NL00000072476,-608.1
NL00000089782,78.3
FR00000089818,15.3
GB00000089888,
RU00000092578,
GB00000092579,451.9
RU00000092581,322.0
US00000092605,
FR00000091534,
GB00000091552,-876.0
GB00000091592,
FR00000091594,-222.2
US00000091598,-1101.4
US00000091638,-788.8
DE00000091715,442.3
US00000091717,662.5
DE00000091774,
FR00000091781,
FR00000091791,
DE00000089896,
RU00000089960,162.4
GB00000089966,325.4
FR00000089984,
NL00000090001,-259.2
US00000090064,-1003.7
DE00000090078,220.3
RU00000090079,
US00000090248,
NL00000090302,
RU00000090307,103.1
FR00000092639,262.1
RU00000090321,-74.5
US00000090332,319.4
DE00000090336,592.1
DE00000090345,
GB00000093004,431.1
RU00000093041,-365.8
DE00000093055,
GB00000093109,-200.5
US00000093143,307.2
NL00000093145,325.4
GB00000093151,397.5
US00000093225,
GB00000093231,
FR00000093246,
NL00000092644,162.4
FR00000006014,950.9
DE00000093250,173.3
GB00000093260,-992.7
FR00000093270,
DE00000093312,-820.3
US00000093314,-426.2
DE00000093334,58.1
GB00000093355,
US00000093367,-174.8
FR00000093373,162.4
FR00000091866,-577.8
FR00000091933,162.4
FR00000091943,305.7
FR00000091961,-251.8
FR00000091974,
FR00000092020,-25.5
NL00000005331,288.5
GB00000092099,1086.9
NL00000092100,
US00000092103,162.4
GB00000093424,
GB00000093430,
DE00000093431,
GB00000093432,-379.7
DE00000093454,
US00000093457,-38.6
US00000093477,325.4
GB00000093531,279.6
FR00000093536,
NL00000093666,
GB00000093667,
GB00000093670,
US00000093671,
GB00000093593,-20.1
DE00000093594,
GB00000093597,
US00000093598,332.8
RU00000093599,-20.1
GB00000093602,-423.5
RU00000093603,186.1
GB00000093605,
DE00000093613,
FR00000093616,11.5
NL00000093618,-216.2
FR00000093619,11.5
GB00000093620,375.5
RU00000093622,-248.9
FR00000093623,
DE00000093628,
US00000093632,
RU00000093635,
DE00000093636,
NL00000093637,
RU00000093638,
RU00000093639,
FR00000093640,
DE00000093641,
NL00000093642,
NL00000093643,
GB00000093644,
US00000093645,
DE00000092690,
NL00000092735,
DE00000092772,325.4
RU00000092781,
US00000092815,-314.9
RU00000092825,-296.9
DE00000092833,
RU00000011839,844.0
US00000003035,756.4
RU00000029286,979.3
NL00000093646,
DE00000093647,
US00000090980,
NL00000090992,592.6
FR00000091002,
RU00000091033,-800.8
DE00000091036,
NL00000091052,-83.3
GB00000091065,
RU00000091134,
US00000091140,
FR00000091141,58.1
US00000093648,
FR00000093649,
RU00000093650,
FR00000006368,-545.4
FR00000029471,1393.0
RU00000015896,741.2
FR00000029304,398.2
NL00000040842,624.9
FR00000092184,
US00000092919,-13.0
DE00000092921,
DE00000092929,173.3
GB00000092933,
RU00000092934,
GB00000073086,11.5
FR00000093765,
DE00000093766,
NL00000093768,
RU00000093770,
NL00000093782,
US00000093783,
RU00000093788,
GB00000093789,
DE00000093790,
US00000006180,1183.3
NL00000054298,
RU00000054332,11.8
FR00000093799,
RU00000093801,
FR00000093802,
US00000094007,
US00000094019,
US00000094020,
NL00000094021,
NL00000094035,
RU00000094111,
US00000094113,
GB00000094114,
US00000094115,
FR00000094120,
RU00000094122,
DE00000094125,
GB00000094126,
NL00000094129,
DE00000094130,
GB00000094132,
FR00000094141,
DE00000094143,
US00000094145,
RU00000094150,
FR00000094155,
DE00000094157,
NL00000094159,
FR00000094161,
RU00000094166,
US00000094168,
GB00000094173,
FR00000094177,
RU00000094178,
RU00000094179,
GB00000046512,520.5
US00000010832,-308.7
GB00000039071,-352.6
GB00000039074,-28.7
GB00000034020,940.2
FR00000048293,-864.2
RU00000039106,409.7
RU00000005366,356.7
NL00000048371,270.2
US00000022421,-48.8
DE00000008272,-305.5
FR00000075229,-576.9
US00000094379,
US00000094380,
NL00000094382,
DE00000094388,
NL00000094391,
NL00000094396,
US00000094401,
RU00000094405,
GB00000094415,
DE00000094416,
GB00000094424,
NL00000072531,420.9
US00000072567,864.4
NL00000072582,-831.3
GB00000072586,
NL00000072619,-20.1
US00000072627,452.0
FR00000072632,-712.5
FR00000073396,-588.5
NL00000073398,297.7
NL00000073422,-165.3
RU00000073444,-284.4
GB00000073448,61.5
DE00000073538,-710.8
RU00000052638,-579.6
FR00000052648,1213.4
GB00000052654,-720.7
DE00000075243,-20.1
US00000075263,-724.8
DE00000075288,391.6
RU00000075299,
FR00000053254,-119.6
RU00000053269,626.4
FR00000053273,146.0
RU00000053319,-1042.8
US00000053352,-216.2
FR00000053366,-580.3
GB00000053390,-693.4
US00000053425,
DE00000053443,-604.5
NL00000053454,88.8
DE00000053483,
NL00000053505,-166.9
US00000053528,-207.9
RU00000053534,825.7
US00000053584,361.6
NL00000053601,872.2
NL00000053620,67.6
RU00000077390,
NL00000075328,1279.3
NL00000075343,-139.6
GB00000075348,-325.2
FR00000039138,765.5
NL00000052690,-576.9
DE00000052695,-9.5
FR00000052823,1333.2
DE00000052844,-13.0
DE00000052849,-325.2
US00000052863,83.4
NL00000052871,-639.5
DE00000052878,
NL00000052904,849.4
FR00000052918,-20.1
NL00000052949,11.5
RU00000052963,454.9
US00000052970,
RU00000052976,-20.1
RU00000053009,-20.1
US00000053028,132.8
RU00000053051,-1197.8
NL00000053089,
GB00000053134,224.6
NL00000053156,-988.5
GB00000075383,-284.4
US00000075384,-1441.9
DE00000075389,-20.1
GB00000053242,-216.2
FR00000053253,-781.1
DE00000053942,-395.7
NL00000053949,-1119.5
RU00000054026,454.9
NL00000054035,-230.2
US00000054041,-219.9
NL00000054083,-369.5
DE00000054097,-648.2
NL00000054114,595.2
DE00000054143,768.7
FR00000054148,11.5
DE00000054152,414.5
RU00000054204,-216.2
US00000054220,-576.9
US00000054254,
NL00000054257,-1145.4
US00000054258,-265.2
US00000054282,39.2
GB00000053628,-216.2
NL00000053631,-177.2
FR00000053662,
FR00000053681,-538.8
GB00000053729,11.5
NL00000053735,742.5
DE00000053743,290.9
FR00000053749,62.5
FR00000053801,433.2
RU00000053819,-325.2
GB00000053832,304.5
RU00000053846,
DE00000053866,17.7
FR00000053873,260.3
RU00000053877,
RU00000053885,180.8
FR00000053905,11.5
FR00000051829,11.5
RU00000051833,285.7
NL00000051852,-325.2
NL00000051868,312.6
NL00000075433,-885.4
DE00000075434,88.8
FR00000051910,199.0
NL00000051968,-576.9
RU00000051977,
NL00000051983,286.8
DE00000052009,-948.2
GB00000052057,18.7
FR00000052063,
NL00000052071,
US00000052086,
US00000052088,38.9
NL00000052093,-256.6
NL00000052154,-771.4
NL00000052183,-20.1
NL00000052193,-216.2
FR00000052206,-185.4
NL00000052215,
GB00000052227,-724.4
NL00000075438,42.6
GB00000039140,235.9
US00000075481,-54.2
NL00000075850,-326.8
RU00000075852,-166.5
FR00000075874,11.5
NL00000076389,244.9
DE00000052273,-576.9
GB00000052294,238.5
DE00000052309,233.6
NL00000052410,-825.8
FR00000052435,-30.2
DE00000052437,-576.9
DE00000052453,-1418.6
FR00000052458,385.4
GB00000052574,-130.0
RU00000052607,325.4
US00000052609,1237.9
FR00000052615,550.6
DE00000052629,0.0
RU00000076414,-13.0
US00000045071,222.3
NL00000076587,
GB00000075997,-278.8
US00000076028,-1502.3
US00000076030,375.5
GB00000076041,
DE00000076049,-576.9
RU00000076052,129.2
GB00000076082,-1458.0
RU00000076091,-831.8
DE00000076101,-1180.2
RU00000076104,-705.8
NL00000076116,-126.5
US00000076120,
DE00000076129,-165.3
NL00000076132,-1077.7
US00000076133,
FR00000076138,11.5
RU00000076153,810.7
RU00000076166,476.3
FR00000076179,854.7
FR00000076182,-617.4
DE00000076199,474.7
GB00000076216,748.5
NL00000076225,-687.1
GB00000076604,456.3
NL00000054401,27.7
RU00000054415,-639.5
DE00000054418,-521.1
DE00000054432,-441.5
DE00000054472,-900.5
US00000054494,637.0
RU00000054540,616.4
FR00000073830,-1121.7
US00000073918,-441.8
US00000074002,396.9
RU00000074013,-207.5
US00000074026,-554.1
RU00000074042,
NL00000074087,-576.9
FR00000074110,-21.8
NL00000074190,1599.5
FR00000037000,38.8
FR00000038411,756.0
RU00000075491,-141.5
FR00000075492,-3.6
RU00000075493,-380.0
US00000075514,151.6
FR00000075530,237.7
GB00000075535,11.5
GB00000075831,290.6
NL00000076500,-216.2
NL00000077465,-736.6
NL00000039203,475.5
DE00000076616,
FR00000090839,
US00000077542,426.7
DE00000074233,-288.0
NL00000074237,420.8
GB00000074244,
RU00000074246,
NL00000074249,370.1
GB00000074270,590.9
GB00000074282,-20.1
DE00000074283,290.2
DE00000074310,-619.7
GB00000074312,-459.1
NL00000074319,
DE00000074330,
US00000074344,
US00000074402,131.0
RU00000074422,11.5
DE00000074442,11.5
US00000074466,-20.1
NL00000074467,
US00000074475,575.2
DE00000074511,
GB00000074513,-576.9
NL00000074516,-356.9
GB00000074534,-216.2
RU00000074541,860.7
US00000074576,11.5
FR00000074587,-216.2
NL00000074594,
GB00000074600,-216.2
DE00000074622,-764.6
NL00000074663,
US00000074677,-1001.7
RU00000074697,
NL00000074728,-211.5
DE00000074762,423.6
NL00000074765,400.6
GB00000074775,454.9
FR00000074841,-325.9
FR00000029781,769.3
US00000077673,67.6
DE00000074878,-576.9
GB00000074882,-1167.7
FR00000074888,
RU00000074896,873.9
NL00000074998,
US00000075028,735.6
NL00000075038,461.8
DE00000075041,-284.0
NL00000075060,-186.2
DE00000075062,
NL00000075063,-216.2
DE00000075102,-421.5
NL00000075121,122.0
US00000075143,-310.8
GB00000075148,-216.2
NL00000075162,-1419.4
DE00000039284,595.6
DE00000047062,29.9
US00000005692,525.4
NL00000041590,127.4
GB00000002962,570.2
GB00000002963,-49.2
NL00000002970,729.8
DE00000002973,245.9
GB00000002977,-741.1
FR00000002979,170.7
US00000003001,676.1
US00000003002,780.8
RU00000003007,-378.2
US00000003015,1153.8
US00000003024,1194.7
GB00000003057,976.3
FR00000003111,276.3
RU00000003115,1313.0
DE00000003128,616.9
RU00000003132,235.3
DE00000030284,616.5
RU00000004167,-425.8
NL00000027213,-774.4
GB00000027216,315.5
US00000039303,604.2
NL00000004172,-343.1
GB00000027229,567.1
FR00000004184,467.0
US00000027230,-675.3
DE00000027231,419.0
FR00000037626,925.3
FR00000037636,482.3
NL00000039342,569.7
US00000076733,487.7
NL00000076734,-1063.3
NL00000051643,325.4
DE00000029710,-119.3
GB00000041210,-61.3
DE00000004721,421.0
GB00000030091,680.1
RU00000005713,804.6
DE00000039295,805.8
DE00000018391,1017.2
RU00000039297,120.0
US00000041640,-182.1
GB00000009045,955.6
US00000002847,959.5
DE00000002873,683.1
US00000002903,899.0
NL00000002913,241.3
FR00000039330,1054.9
NL00000004242,1007.3
US00000027286,-167.9
FR00000004729,408.0
US00000039331,1090.1
FR00000027289,415.6
GB00000004244,45.3
FR00000004248,293.8
FR00000076687,-201.5
NL00000076692,
RU00000076697,238.5
GB00000076710,64.2
GB00000039334,1007.8
RU00000004297,338.8
RU00000004300,360.4
US00000004307,1398.9
RU00000004310,408.2
DE00000004321,-108.2
US00000004332,486.0
FR00000072657,-221.8
DE00000030456,336.3
GB00000039345,742.4
FR00000005598,493.4
RU00000029746,310.3
RU00000018065,409.1
US00000003245,-572.4
US00000003271,789.9
GB00000003275,470.8
RU00000003276,263.2
NL00000004148,-629.8
RU00000004151,251.1
US00000004155,510.4
GB00000004156,423.1
GB00000004158,262.9
RU00000027195,185.9
GB00000037617,824.7
DE00000004219,743.6
RU00000004221,389.6
NL00000027272,206.0
GB00000045911,12.9
US00000027274,-318.6
US00000027281,478.0
GB00000027283,-69.7
FR00000004240,1081.0
NL00000004241,1033.1
US00000027976,1383.4
DE00000027979,410.4
GB00000004894,38.7
FR00000004895,131.4
GB00000004896,1343.2
DE00000004898,-69.9
GB00000027998,-246.9
GB00000027999,-44.5
DE00000004909,-227.6
GB00000004910,-235.9
DE00000028009,962.8
NL00000004914,-743.1
US00000004916,-230.1
US00000028011,-37.6
NL00000028012,60.4
US00000004931,-250.0
FR00000004949,198.6
GB00000028051,938.6
RU00000004954,940.4
RU00000004955,1119.7
US00000004965,430.9
US00000004969,1328.3
DE00000028065,226.6
DE00000004978,889.9
RU00000028075,-215.4
US00000028079,58.0
GB00000004986,-99.1
RU00000004988,-363.0
DE00000004993,-149.0
NL00000004994,398.0
FR00000005020,490.4
US00000039346,803.5
DE00000004369,-365.3
DE00000004378,247.9
FR00000030458,541.2
DE00000027440,1761.5
FR00000027449,326.6
FR00000027496,276.4
DE00000027499,1124.6
FR00000027502,-462.3
RU00000004457,1032.6
FR00000027523,750.9
US00000027528,181.7
RU00000027531,722.7
DE00000027564,134.5
NL00000027572,391.4
RU00000027581,312.6
RU00000027582,-326.9
FR00000004532,956.4
NL00000027593,943.4
RU00000004547,-338.3
FR00000004564,698.6
US00000004583,995.1
DE00000004586,296.1
DE00000004603,746.0
NL00000027662,149.4
US00000027677,826.8
US00000027679,184.7
NL00000004689,-185.2
FR00000004692,94.2
NL00000004701,407.4
DE00000027745,243.0
RU00000027760,711.2
NL00000027763,1003.2
DE00000027769,817.7
NL00000027773,441.1
NL00000004722,92.0
GB00000027787,1168.7
GB00000004741,941.6
US00000004744,796.9
RU00000004747,-250.9
RU00000004750,998.1
NL00000027813,128.0
FR00000027818,445.9
US00000004762,-293.6
DE00000027387,838.6
US00000027390,-251.9
NL00000009058,67.8
DE00000032186,-499.4
NL00000009072,1073.6
FR00000032198,-178.0
NL00000032201,713.4
US00000009075,842.4
GB00000009077,-478.4
NL00000032203,-360.9
GB00000009102,9.1
DE00000032226,1334.8
FR00000032229,726.9
NL00000032230,-459.5
GB00000009109,240.5
FR00000009111,542.7
DE00000009116,253.8
DE00000032242,108.8
US00000009117,402.8
US00000009122,982.6
GB00000009123,-244.7
NL00000009126,-1202.8
RU00000032252,-53.3
RU00000009130,514.2
FR00000009132,229.9
RU00000032262,-320.0
GB00000032263,-90.2
GB00000009133,1625.9
DE00000009134,128.8
RU00000009137,-367.1
RU00000009150,1533.3
US00000032302,578.1
NL00000032325,904.6
GB00000009205,999.6
DE00000009208,461.8
FR00000009218,880.1
US00000032355,12.9
NL00000032368,996.7
DE00000032377,151.3
RU00000009254,804.7
NL00000032386,744.4
DE00000032400,780.2
RU00000009286,338.5
GB00000032425,1142.0
GB00000032430,-285.8
FR00000009329,237.2
RU00000032468,589.6
NL00000009332,961.6
US00000032478,209.8
GB00000009356,241.2
RU00000009399,112.8
US00000032536,603.4
RU00000009419,250.8
RU00000009423,-18.7
GB00000009433,165.7
FR00000032554,1359.2
RU00000009444,1170.1
FR00000009450,1213.1
FR00000009468,896.3
NL00000032572,483.0
GB00000009483,577.3
RU00000032585,576.0
GB00000032611,965.4
US00000032624,1188.4
US00000027834,-370.8
DE00000004765,754.6
GB00000027841,283.9
NL00000004782,-315.0
NL00000004798,-5.1
GB00000027866,276.6
NL00000027867,1685.0
RU00000004805,1153.6
FR00000004827,353.3
RU00000027903,1099.6
FR00000027906,936.4
NL00000004832,715.5
FR00000028119,-179.4
GB00000028123,383.5
NL00000005030,1122.4
DE00000028126,-193.2
GB00000028127,1235.2
RU00000005038,361.1
RU00000005041,614.4
GB00000005058,1242.6
RU00000005064,729.1
GB00000005066,-526.5
DE00000005090,699.6
US00000005098,488.2
NL00000005105,937.3
US00000028193,1181.5
GB00000028200,541.6
DE00000028203,-314.3
RU00000028204,-277.6
US00000005121,1182.6
DE00000005130,250.0
NL00000028221,700.8
RU00000005144,209.4
GB00000005160,997.3
GB00000028243,1163.4
GB00000005166,-83.3
NL00000005167,876.7
GB00000005173,509.7
DE00000005184,723.4
RU00000005195,396.9
NL00000005196,1433.2
GB00000028276,-539.6
US00000005204,399.1
NL00000005214,994.7
NL00000005231,562.9
NL00000028314,114.5
NL00000005264,-502.4
RU00000005268,-60.6
NL00000028354,-626.1
RU00000005276,8.6
RU00000005287,537.7
US00000028368,-338.8
NL00000005298,1080.8
FR00000005308,371.8
RU00000028378,65.2
RU00000005322,14.1
NL00000005327,18.4
GB00000028398,311.7
DE00000028400,597.7
NL00000028403,-797.8
RU00000028410,630.7
NL00000005364,314.2
US00000028433,-160.2
US00000005372,1010.3
DE00000028435,-1172.7
RU00000028441,-29.7
GB00000028442,-202.6
RU00000005381,23.9
GB00000005382,743.1
RU00000051610,-119.9
DE00000005390,487.9
NL00000005395,545.4
DE00000028451,1071.4
FR00000005399,802.2
GB00000005404,269.5
FR00000028462,455.6
DE00000028473,368.4
DE00000005429,-74.2
GB00000005436,909.9
FR00000028486,425.0
DE00000028492,235.8
FR00000028498,12.8
US00000005445,-107.4
GB00000005450,135.3
RU00000028512,1334.9
FR00000005459,1122.7
DE00000005460,595.2
NL00000005468,699.6
DE00000027907,1231.7
FR00000027908,1087.0
RU00000004834,802.0
FR00000027911,1008.5
US00000004837,435.2
GB00000004838,1023.1
DE00000004840,-706.0
DE00000004841,-1401.3
NL00000027919,-513.8
RU00000004842,424.9
GB00000004845,-17.7
NL00000004886,1788.7
